State,Year,Mechanism,Race,Deaths,Population,Crude Rate,Age-Adjusted Rate,Years of Potential Life Lost
Alabama,2007,Unspecified,Asian / HI Native / Pac. Islander,--,"56,067",--,--,--
Alabama,2006,Cut/Pierce,White,16**,"3,314,160",0.48**,0.48**,322
Alabama,2006,Cut/Pierce,Black,29,"1,230,534",2.36,2.47,672
Alabama,2006,Drowning (includes water transport),White,68,"3,314,160",2.05,2.04,"1,961"
Alabama,2006,Drowning (includes water transport),Black,30,"1,230,534",2.44,2.28,"1,101"
Alabama,2006,Drowning (includes water transport),American Indian / Alaska Native,--,"31,165",--,--,--
Alabama,2006,Fall,White,161,"3,314,160",4.86,4.24,616
Alabama,2006,Fall,Black,22,"1,230,534",1.79,2.26,131
Alabama,2006,Fall,American Indian / Alaska Native,--,"31,165",--,--,--
Alabama,2006,Fall,Asian / HI Native / Pac. Islander,--,"53,122",--,--,--
Alabama,2006,Fire/Flame,White,55,"3,314,160",1.66,1.48,757
Alabama,2006,Fire/Flame,Black,39,"1,230,534",3.17,3.58,726
Alabama,2006,Hot object/Substance,White,--,"3,314,160",--,--,--
Alabama,2006,Hot object/Substance,Black,--,"1,230,534",--,--,--
Alabama,2006,Firearm,White,481,"3,314,160",14.51,13.97,"9,491"
Alabama,2006,Firearm,Black,297,"1,230,534",24.14,23.12,"9,924"
Alabama,2006,Firearm,American Indian / Alaska Native,--,"31,165",--,--,--
Alabama,2006,Machinery,White,--,"3,314,160",--,--,--
Alabama,2006,Machinery,Black,--,"1,230,534",--,--,--
Alabama,2006,Natural/Environmental,White,--,"3,314,160",--,--,--
Alabama,2006,Natural/Environmental,Black,--,"1,230,534",--,--,--
Alabama,2006,Drug Poisoning,White,364,"3,314,160",10.98,11.15,"9,287"
Alabama,2006,Drug Poisoning,Black,32,"1,230,534",2.6,2.78,859
Alabama,2006,Drug Poisoning,Asian / HI Native / Pac. Islander,--,"53,122",--,--,--
Alabama,2006,Non-Drug Poisoning,White,27,"3,314,160",0.82,0.8,596
Alabama,2006,Non-Drug Poisoning,Black,10**,"1,230,534",0.81**,0.87**,171
Alabama,2006,Struck by / against,White,16**,"3,314,160",0.48**,0.47**,392
Alabama,2006,Struck by / against,Black,--,"1,230,534",--,--,--
Alabama,2006,Suffocation,White,210,"3,314,160",6.34,6.32,"4,841"
Alabama,2006,Suffocation,Black,62,"1,230,534",5.04,5.6,"1,597"
Alabama,2006,Suffocation,Asian / HI Native / Pac. Islander,--,"53,122",--,--,--
Alabama,2006,"Motor vehicle, traffic",White,900,"3,314,160",27.16,27.37,"24,436"
Alabama,2006,"Motor vehicle, traffic",Black,279,"1,230,534",22.67,22.68,"8,389"
Alabama,2006,"Motor vehicle, traffic",American Indian / Alaska Native,--,"31,165",--,--,--
Alabama,2006,"Motor vehicle, traffic",Asian / HI Native / Pac. Islander,11**,"53,122",20.71**,23.32**,323
Alabama,2006,"Pedestrian, other",White,14**,"3,314,160",0.42**,0.43**,416
Alabama,2006,"Pedestrian, other",Black,13**,"1,230,534",1.06**,1.04**,435
Alabama,2006,"Transport, other land",White,20**,"3,314,160",0.60**,0.60**,534
Alabama,2006,"Transport, other land",Black,--,"1,230,534",--,--,--
Alabama,2006,"Transport, other (excl. drown by water transp)",White,10**,"3,314,160",0.30**,0.27**,149
Alabama,2006,Other specified and classifiable,White,20**,"3,314,160",0.60**,0.60**,474
Alabama,2006,Other specified and classifiable,Black,--,"1,230,534",--,--,--
Alabama,2006,Other specified / NEC,White,19**,"3,314,160",0.57**,0.54**,330
Alabama,2006,Other specified / NEC,Black,--,"1,230,534",--,--,--
Alabama,2006,Other specified / NEC,Asian / HI Native / Pac. Islander,--,"53,122",--,--,--
Alabama,2006,Unspecified,White,293,"3,314,160",8.84,8.19,"3,225"
Alabama,2006,Unspecified,Black,61,"1,230,534",4.96,5.56,"1,423"
Alabama,2006,Unspecified,American Indian / Alaska Native,--,"31,165",--,--,--
Alabama,2006,Unspecified,Asian / HI Native / Pac. Islander,--,"53,122",--,--,--
Alabama,2005,Cut/Pierce,White,15**,"3,279,048",0.46**,0.46**,434
Alabama,2005,Cut/Pierce,Black,30,"1,210,903",2.48,2.54,783
Alabama,2005,Drowning (includes water transport),White,66,"3,279,048",2.01,1.99,"1,854"
Alabama,2005,Drowning (includes water transport),Black,25,"1,210,903",2.07,2.22,762
Alabama,2005,Fall,White,137,"3,279,048",4.18,3.78,765
Alabama,2005,Fall,Black,20**,"1,210,903",1.65**,2.05**,196
Alabama,2005,Fall,American Indian / Alaska Native,--,"29,957",--,--,--
Alabama,2005,Fire/Flame,White,54,"3,279,048",1.65,1.58,973
Alabama,2005,Fire/Flame,Black,56,"1,210,903",4.63,5.13,"1,051"
Alabama,2005,Fire/Flame,Asian / HI Native / Pac. Islander,--,"49,897",--,--,--
Alabama,2005,Hot object/Substance,Black,--,"1,210,903",--,--,--
Alabama,2005,Firearm,White,452,"3,279,048",13.78,13.15,"8,553"
Alabama,2005,Firearm,Black,283,"1,210,903",23.37,22.84,"9,406"
Alabama,2005,Firearm,Asian / HI Native / Pac. Islander,--,"49,897",--,--,--
Alabama,2005,Machinery,White,13**,"3,279,048",0.40**,0.35**,84
Alabama,2005,Natural/Environmental,White,13**,"3,279,048",0.40**,0.38**,202
Alabama,2005,Natural/Environmental,Black,--,"1,210,903",--,--,--
Alabama,2005,Natural/Environmental,Asian / HI Native / Pac. Islander,--,"49,897",--,--,--
Alabama,2005,Drug Poisoning,White,257,"3,279,048",7.84,8.05,"6,767"
Alabama,2005,Drug Poisoning,Black,25,"1,210,903",2.07,2.28,567
Alabama,2005,Drug Poisoning,Asian / HI Native / Pac. Islander,--,"49,897",--,--,--
Alabama,2005,Non-Drug Poisoning,White,34,"3,279,048",1.04,1.03,737
Alabama,2005,Non-Drug Poisoning,Black,--,"1,210,903",--,--,--
Alabama,2005,Struck by / against,White,21,"3,279,048",0.64,0.59,300
Alabama,2005,Struck by / against,Black,--,"1,210,903",--,--,--
Alabama,2005,Struck by / against,American Indian / Alaska Native,--,"29,957",--,--,--
Alabama,2005,Suffocation,White,196,"3,279,048",5.98,5.82,"3,976"
Alabama,2005,Suffocation,Black,66,"1,210,903",5.45,6.5,"1,279"
Alabama,2005,Suffocation,American Indian / Alaska Native,--,"29,957",--,--,--
Alabama,2005,Suffocation,Asian / HI Native / Pac. Islander,--,"49,897",--,--,--
Alabama,2005,"Motor vehicle, traffic",White,855,"3,279,048",26.08,25.67,"21,677"
Alabama,2005,"Motor vehicle, traffic",Black,300,"1,210,903",24.78,24.96,"8,662"
Alabama,2005,"Motor vehicle, traffic",American Indian / Alaska Native,--,"29,957",--,--,--
Alabama,2005,"Motor vehicle, traffic",Asian / HI Native / Pac. Islander,--,"49,897",--,--,--
Alabama,2005,"Pedal cyclist, other",White,--,"3,279,048",--,--,--
Alabama,2005,"Pedestrian, other",White,15**,"3,279,048",0.46**,0.42**,322
Alabama,2005,"Pedestrian, other",Black,--,"1,210,903",--,--,--
Alabama,2005,"Transport, other land",White,22,"3,279,048",0.67,0.67,577
Alabama,2005,"Transport, other land",Black,--,"1,210,903",--,--,--
Alabama,2005,"Transport, other (excl. drown by water transp)",White,--,"3,279,048",--,--,--
Alabama,2005,Other specified and classifiable,White,17**,"3,279,048",0.52**,0.51**,345
Alabama,2005,Other specified and classifiable,Black,--,"1,210,903",--,--,--
Alabama,2005,Other specified / NEC,White,18**,"3,279,048",0.55**,0.50**,135
Alabama,2005,Other specified / NEC,Black,--,"1,210,903",--,--,--
Alabama,2005,Unspecified,White,301,"3,279,048",9.18,8.39,"2,505"
Alabama,2005,Unspecified,Black,76,"1,210,903",6.28,7.51,"1,086"
Alabama,2005,Unspecified,American Indian / Alaska Native,--,"29,957",--,--,--
Alabama,2004,Cut/Pierce,White,22,"3,255,811",0.68,0.67,461
Alabama,2004,Cut/Pierce,Black,27,"1,199,192",2.25,2.3,783
Alabama,2004,Cut/Pierce,Asian / HI Native / Pac. Islander,--,"46,752",--,--,--
Alabama,2004,Drowning (includes water transport),White,62,"3,255,811",1.9,1.89,"1,803"
Alabama,2004,Drowning (includes water transport),Black,19**,"1,199,192",1.58**,1.72**,598
Alabama,2004,Drowning (includes water transport),Asian / HI Native / Pac. Islander,--,"46,752",--,--,--
Alabama,2004,Fall,White,161,"3,255,811",4.95,4.49,916
Alabama,2004,Fall,Black,12**,"1,199,192",1.00**,1.27**,59
Alabama,2004,Fall,Asian / HI Native / Pac. Islander,--,"46,752",--,--,--
Alabama,2004,Fire/Flame,White,68,"3,255,811",2.09,2.04,"1,475"
Alabama,2004,Fire/Flame,Black,45,"1,199,192",3.75,4.26,837
Alabama,2004,Fire/Flame,American Indian / Alaska Native,--,"28,974",--,--,--
Alabama,2004,Hot object/Substance,White,--,"3,255,811",--,--,--
Alabama,2004,Hot object/Substance,Black,--,"1,199,192",--,--,--
Alabama,2004,Firearm,White,447,"3,255,811",13.73,13.12,"8,807"
Alabama,2004,Firearm,Black,226,"1,199,192",18.85,18.87,"7,081"
Alabama,2004,Firearm,American Indian / Alaska Native,--,"28,974",--,--,--
Alabama,2004,Firearm,Asian / HI Native / Pac. Islander,--,"46,752",--,--,--
Alabama,2004,Machinery,White,18**,"3,255,811",0.55**,0.51**,241
Alabama,2004,Natural/Environmental,White,13**,"3,255,811",0.40**,0.35**,83
Alabama,2004,Natural/Environmental,Black,12**,"1,199,192",1.00**,1.34**,95
Alabama,2004,Drug Poisoning,White,252,"3,255,811",7.74,7.81,"6,327"
Alabama,2004,Drug Poisoning,Black,31,"1,199,192",2.59,2.77,723
Alabama,2004,Non-Drug Poisoning,White,32,"3,255,811",0.98,1.01,697
Alabama,2004,Non-Drug Poisoning,Black,--,"1,199,192",--,--,--
Alabama,2004,Non-Drug Poisoning,Asian / HI Native / Pac. Islander,--,"46,752",--,--,--
Alabama,2004,Struck by / against,White,21,"3,255,811",0.65,0.59,357
Alabama,2004,Struck by / against,Black,--,"1,199,192",--,--,--
Alabama,2004,Suffocation,White,150,"3,255,811",4.61,4.49,"2,874"
Alabama,2004,Suffocation,Black,65,"1,199,192",5.42,6.19,"1,422"
Alabama,2004,Suffocation,American Indian / Alaska Native,--,"28,974",--,--,--
Alabama,2004,Suffocation,Asian / HI Native / Pac. Islander,--,"46,752",--,--,--
Alabama,2004,"Motor vehicle, traffic",White,911,"3,255,811",27.98,27.82,"23,388"
Alabama,2004,"Motor vehicle, traffic",Black,309,"1,199,192",25.77,26.07,"9,027"
Alabama,2004,"Motor vehicle, traffic",American Indian / Alaska Native,--,"28,974",--,--,--
Alabama,2004,"Motor vehicle, traffic",Asian / HI Native / Pac. Islander,--,"46,752",--,--,--
Alabama,2004,"Pedal cyclist, other",White,--,"3,255,811",--,--,--
Alabama,2004,"Pedal cyclist, other",Black,--,"1,199,192",--,--,--
Alabama,2004,"Pedestrian, other",White,13**,"3,255,811",0.40**,0.40**,319
Alabama,2004,"Pedestrian, other",Black,--,"1,199,192",--,--,--
Alabama,2004,"Transport, other land",White,27,"3,255,811",0.83,0.86,735
Alabama,2004,"Transport, other land",Black,--,"1,199,192",--,--,--
Alabama,2004,"Transport, other (excl. drown by water transp)",White,--,"3,255,811",--,--,--
Alabama,2004,Other specified and classifiable,White,25,"3,255,811",0.77,0.77,687
Alabama,2004,Other specified and classifiable,Black,10**,"1,199,192",0.83**,0.87**,356
Alabama,2004,Other specified / NEC,White,14**,"3,255,811",0.43**,0.42**,309
Alabama,2004,Other specified / NEC,Black,--,"1,199,192",--,--,--
Alabama,2004,Unspecified,White,249,"3,255,811",7.65,7.11,"2,099"
Alabama,2004,Unspecified,Black,62,"1,199,192",5.17,6.23,786
Alabama,2004,Unspecified,Asian / HI Native / Pac. Islander,--,"46,752",--,--,--
Alabama,2003,Cut/Pierce,White,24,"3,241,836",0.74,0.74,694
Alabama,2003,Cut/Pierce,Black,28,"1,190,183",2.35,2.39,836
Alabama,2003,Cut/Pierce,Asian / HI Native / Pac. Islander,--,"43,407",--,--,--
Alabama,2003,Drowning (includes water transport),White,51,"3,241,836",1.57,1.62,"1,644"
Alabama,2003,Drowning (includes water transport),Black,26,"1,190,183",2.19,2.14,995
Alabama,2003,Fall,White,155,"3,241,836",4.78,4.29,542
Alabama,2003,Fall,Black,22,"1,190,183",1.85,2.38,130
Alabama,2003,Fire/Flame,White,66,"3,241,836",2.04,1.95,"1,236"
Alabama,2003,Fire/Flame,Black,47,"1,190,183",3.95,4.47,"1,045"
Alabama,2003,Hot object/Substance,Black,--,"1,190,183",--,--,--
Alabama,2003,Firearm,White,500,"3,241,836",15.42,14.82,"10,246"
Alabama,2003,Firearm,Black,264,"1,190,183",22.18,21.8,"8,435"
Alabama,2003,Firearm,Asian / HI Native / Pac. Islander,--,"43,407",--,--,--
Alabama,2003,Machinery,White,10**,"3,241,836",0.31**,0.30**,195
Alabama,2003,Machinery,Black,--,"1,190,183",--,--,--
Alabama,2003,Natural/Environmental,White,14**,"3,241,836",0.43**,0.40**,146
Alabama,2003,Natural/Environmental,Black,--,"1,190,183",--,--,--
Alabama,2003,Drug Poisoning,White,171,"3,241,836",5.28,5.33,"4,197"
Alabama,2003,Drug Poisoning,Black,26,"1,190,183",2.19,2.38,595
Alabama,2003,Non-Drug Poisoning,White,33,"3,241,836",1.02,0.98,557
Alabama,2003,Non-Drug Poisoning,Black,--,"1,190,183",--,--,--
Alabama,2003,Struck by / against,White,--,"3,241,836",--,--,--
Alabama,2003,Struck by / against,Black,--,"1,190,183",--,--,--
Alabama,2003,Struck by / against,American Indian / Alaska Native,--,"28,065",--,--,--
Alabama,2003,Suffocation,White,143,"3,241,836",4.41,4.31,"2,508"
Alabama,2003,Suffocation,Black,56,"1,190,183",4.71,5.54,"1,048"
Alabama,2003,Suffocation,Asian / HI Native / Pac. Islander,--,"43,407",--,--,--
Alabama,2003,"Motor vehicle, traffic",White,762,"3,241,836",23.51,23.39,"19,480"
Alabama,2003,"Motor vehicle, traffic",Black,268,"1,190,183",22.52,22.94,"7,703"
Alabama,2003,"Motor vehicle, traffic",American Indian / Alaska Native,--,"28,065",--,--,--
Alabama,2003,"Motor vehicle, traffic",Asian / HI Native / Pac. Islander,--,"43,407",--,--,--
Alabama,2003,"Pedestrian, other",White,--,"3,241,836",--,--,--
Alabama,2003,"Pedestrian, other",Black,--,"1,190,183",--,--,--
Alabama,2003,"Transport, other land",White,32,"3,241,836",0.99,0.97,866
Alabama,2003,"Transport, other land",Black,--,"1,190,183",--,--,--
Alabama,2003,"Transport, other land",Asian / HI Native / Pac. Islander,--,"43,407",--,--,--
Alabama,2003,"Transport, other (excl. drown by water transp)",White,--,"3,241,836",--,--,--
Alabama,2003,Other specified and classifiable,White,21,"3,241,836",0.65,0.64,440
Alabama,2003,Other specified and classifiable,Black,--,"1,190,183",--,--,--
Alabama,2003,Other specified / NEC,White,17**,"3,241,836",0.52**,0.47**,268
Alabama,2003,Other specified / NEC,Black,--,"1,190,183",--,--,--
Alabama,2003,Unspecified,White,291,"3,241,836",8.98,8.26,"2,294"
Alabama,2003,Unspecified,Black,62,"1,190,183",5.21,5.97,"1,241"
Alabama,2003,Unspecified,American Indian / Alaska Native,--,"28,065",--,--,--
Alabama,2003,Unspecified,Asian / HI Native / Pac. Islander,--,"43,407",--,--,--
Alabama,2002,Cut/Pierce,White,35,"3,229,712",1.08,1.05,710
Alabama,2002,Cut/Pierce,Black,34,"1,182,591",2.88,3.15,736
Alabama,2002,Drowning (includes water transport),White,59,"3,229,712",1.83,1.86,"1,899"
Alabama,2002,Drowning (includes water transport),Black,27,"1,182,591",2.28,2.23,950
Alabama,2002,Drowning (includes water transport),Asian / HI Native / Pac. Islander,--,"40,783",--,--,--
Alabama,2002,Fall,White,148,"3,229,712",4.58,4.22,"1,004"
Alabama,2002,Fall,Black,17**,"1,182,591",1.44**,1.73**,268
Alabama,2002,Fire/Flame,White,41,"3,229,712",1.27,1.23,880
Alabama,2002,Fire/Flame,Black,43,"1,182,591",3.64,4.06,902
Alabama,2002,Hot object/Substance,Black,--,"1,182,591",--,--,--
Alabama,2002,Firearm,White,461,"3,229,712",14.27,13.79,"9,238"
Alabama,2002,Firearm,Black,259,"1,182,591",21.9,21.37,"8,541"
Alabama,2002,Firearm,American Indian / Alaska Native,--,"27,003",--,--,--
Alabama,2002,Machinery,White,11**,"3,229,712",0.34**,0.32**,180
Alabama,2002,Machinery,Black,--,"1,182,591",--,--,--
Alabama,2002,Natural/Environmental,White,28,"3,229,712",0.87,0.8,379
Alabama,2002,Natural/Environmental,Black,--,"1,182,591",--,--,--
Alabama,2002,Drug Poisoning,White,187,"3,229,712",5.79,5.81,"4,726"
Alabama,2002,Drug Poisoning,Black,23,"1,182,591",1.95,2.17,420
Alabama,2002,Drug Poisoning,American Indian / Alaska Native,--,"27,003",--,--,--
Alabama,2002,Non-Drug Poisoning,White,38,"3,229,712",1.18,1.14,803
Alabama,2002,Non-Drug Poisoning,Black,11**,"1,182,591",0.93**,1.10**,162
Alabama,2002,Struck by / against,White,14**,"3,229,712",0.43**,0.42**,306
Alabama,2002,Struck by / against,Black,--,"1,182,591",--,--,--
Alabama,2002,Suffocation,White,176,"3,229,712",5.45,5.27,"3,340"
Alabama,2002,Suffocation,Black,51,"1,182,591",4.31,4.93,"1,071"
Alabama,2002,Suffocation,Asian / HI Native / Pac. Islander,--,"40,783",--,--,--
Alabama,2002,"Motor vehicle, traffic",White,835,"3,229,712",25.85,25.74,"22,100"
Alabama,2002,"Motor vehicle, traffic",Black,245,"1,182,591",20.72,21.05,"7,290"
Alabama,2002,"Motor vehicle, traffic",American Indian / Alaska Native,--,"27,003",--,--,--
Alabama,2002,"Motor vehicle, traffic",Asian / HI Native / Pac. Islander,--,"40,783",--,--,--
Alabama,2002,"Pedestrian, other",White,14**,"3,229,712",0.43**,0.41**,320
Alabama,2002,"Pedestrian, other",Black,--,"1,182,591",--,--,--
Alabama,2002,"Transport, other land",White,24,"3,229,712",0.74,0.75,610
Alabama,2002,"Transport, other land",Black,--,"1,182,591",--,--,--
Alabama,2002,"Transport, other (excl. drown by water transp)",White,10**,"3,229,712",0.31**,0.31**,254
Alabama,2002,"Transport, other (excl. drown by water transp)",Black,--,"1,182,591",--,--,--
Alabama,2002,Other specified and classifiable,White,21,"3,229,712",0.65,0.63,422
Alabama,2002,Other specified and classifiable,Black,10**,"1,182,591",0.85**,0.85**,386
Alabama,2002,Other specified / NEC,White,19**,"3,229,712",0.59**,0.57**,244
Alabama,2002,Other specified / NEC,Black,--,"1,182,591",--,--,--
Alabama,2002,Unspecified,White,247,"3,229,712",7.65,7.1,"1,822"
Alabama,2002,Unspecified,Black,60,"1,182,591",5.07,5.86,"1,138"
Alabama,2002,Unspecified,American Indian / Alaska Native,--,"27,003",--,--,--
Alabama,2002,Unspecified,Asian / HI Native / Pac. Islander,--,"40,783",--,--,--
Alabama,2001,Cut/Pierce,White,31,"3,225,628",0.96,0.96,730
Alabama,2001,Cut/Pierce,Black,30,"1,177,479",2.55,2.68,791
Alabama,2001,Drowning (includes water transport),White,47,"3,225,628",1.46,1.51,"1,754"
Alabama,2001,Drowning (includes water transport),Black,23,"1,177,479",1.95,1.84,929
Alabama,2001,Fall,White,123,"3,225,628",3.81,3.5,799
Alabama,2001,Fall,Black,11**,"1,177,479",0.93**,1.15**,98
Alabama,2001,Fire/Flame,White,67,"3,225,628",2.08,1.96,"1,133"
Alabama,2001,Fire/Flame,Black,55,"1,177,479",4.67,5.33,"1,134"
Alabama,2001,Hot object/Substance,Black,--,"1,177,479",--,--,--
Alabama,2001,Firearm,White,498,"3,225,628",15.44,14.97,"10,476"
Alabama,2001,Firearm,Black,238,"1,177,479",20.21,19.55,"8,023"
Alabama,2001,Firearm,Asian / HI Native / Pac. Islander,--,"38,517",--,--,--
Alabama,2001,Machinery,White,13**,"3,225,628",0.40**,0.37**,212
Alabama,2001,Machinery,Black,--,"1,177,479",--,--,--
Alabama,2001,Natural/Environmental,White,21,"3,225,628",0.65,0.61,289
Alabama,2001,Natural/Environmental,Black,15**,"1,177,479",1.27**,1.51**,201
Alabama,2001,Drug Poisoning,White,190,"3,225,628",5.89,5.88,"4,559"
Alabama,2001,Drug Poisoning,Black,25,"1,177,479",2.12,2.34,494
Alabama,2001,Drug Poisoning,Asian / HI Native / Pac. Islander,--,"38,517",--,--,--
Alabama,2001,Non-Drug Poisoning,White,38,"3,225,628",1.18,1.14,696
Alabama,2001,Non-Drug Poisoning,Black,12**,"1,177,479",1.02**,1.17**,220
Alabama,2001,Non-Drug Poisoning,Asian / HI Native / Pac. Islander,--,"38,517",--,--,--
Alabama,2001,Struck by / against,White,23,"3,225,628",0.71,0.68,430
Alabama,2001,Struck by / against,Black,--,"1,177,479",--,--,--
Alabama,2001,Suffocation,White,147,"3,225,628",4.56,4.43,"2,953"
Alabama,2001,Suffocation,Black,52,"1,177,479",4.42,5.16,934
Alabama,2001,Suffocation,American Indian / Alaska Native,--,"26,010",--,--,--
Alabama,2001,"Motor vehicle, traffic",White,755,"3,225,628",23.41,23.42,"20,547"
Alabama,2001,"Motor vehicle, traffic",Black,249,"1,177,479",21.15,21.51,"7,378"
Alabama,2001,"Motor vehicle, traffic",American Indian / Alaska Native,--,"26,010",--,--,--
Alabama,2001,"Motor vehicle, traffic",Asian / HI Native / Pac. Islander,--,"38,517",--,--,--
Alabama,2001,"Pedal cyclist, other",White,--,"3,225,628",--,--,--
Alabama,2001,"Pedal cyclist, other",Black,--,"1,177,479",--,--,--
Alabama,2001,"Pedestrian, other",White,15**,"3,225,628",0.47**,0.46**,334
Alabama,2001,"Pedestrian, other",Black,24,"1,177,479",2.04,2.09,704
Alabama,2001,"Transport, other land",White,26,"3,225,628",0.81,0.82,736
Alabama,2001,"Transport, other land",Black,--,"1,177,479",--,--,--
Alabama,2001,"Transport, other land",Asian / HI Native / Pac. Islander,--,"38,517",--,--,--
Alabama,2001,"Transport, other (excl. drown by water transp)",White,20**,"3,225,628",0.62**,0.60**,399
Alabama,2001,"Transport, other (excl. drown by water transp)",Black,--,"1,177,479",--,--,--
Alabama,2001,Other specified and classifiable,White,23,"3,225,628",0.71,0.72,680
Alabama,2001,Other specified and classifiable,Black,--,"1,177,479",--,--,--
Alabama,2001,Other specified / NEC,White,23,"3,225,628",0.71,0.66,264
Alabama,2001,Other specified / NEC,Black,--,"1,177,479",--,--,--
Alabama,2001,Unspecified,White,268,"3,225,628",8.31,7.68,"1,507"
Alabama,2001,Unspecified,Black,73,"1,177,479",6.2,7.29,"1,237"
Total,,,,"73,916","94,722,169",78.03,76.96,"1,576,939"
,,,,,,,,
Injury Outcome: Fatal,,,,,,,,
Injury Type: All Injury,,,,,,,,
Data Years: 2001 to 2020,,,,,,,,
Geography: Alabama,,,,,,,,
Intent: All Intents,,,,,,,,
Mechanism: All Injury,,,,,,,,
Age: All Ages,,,,,,,,
Sex: Both Sexes,,,,,,,,
Race: All Races,,,,,,,,
Ethnicity: All Ethnicities,,,,,,,,
Metro / Non-Metro Indicator: None Selected,,,,,,,,
YPLL Age: 65,,,,,,,,
Year and Race Options: 2001 - 2020 by Bridged Race,,,,,,,,
"Produced by: National Center for Injury Prevention and Control, CDC.",,,,,,,,
